certification_slug,domain_slug,objective_id,title,description,option_a,option_b,option_c,option_d,correct_option,difficulty,tags,explanation,reference_urls
cissp,security-risk,SR-1,CISSP — SR-1 (MEDIUM) #11,Which approach aligns with best practices when Understand security governance principles in the context of Certified Information Systems Security Professional?,Mix controls from unrelated domains that do not address the stated objective.,"Implement Understand security governance principles using ISC2 best practices for Security and Risk Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,cissp|security-risk|SR-1|medium|blueprint-seed,**Answer: D** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (MEDIUM) #12,"During a project review, stakeholders ask how to Understand security governance principles in the context of Certified Information Systems Security Professional?",Apply the official Security and Risk Management guidance: Understand security governance principles — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,cissp|security-risk|SR-1|medium|blueprint-seed,**Answer: A** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (MEDIUM) #13,Which configuration satisfies requirements for Understand security governance principles in the context of Certified Information Systems Security Professional?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Understand security governance principles, using recommended services and controls per the exam guide.",B,MEDIUM,cissp|security-risk|SR-1|medium|blueprint-seed,**Answer: B** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (MEDIUM) #14,What is the recommended design when applying Understand security governance principles in the context of Certified Information Systems Security Professional?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Understand security governance principles using ISC2 best practices for Security and Risk Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,cissp|security-risk|SR-1|medium|blueprint-seed,**Answer: C** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (MEDIUM) #15,A team must implement a solution for Understand security governance principles in the context of Certified Information Systems Security Professional?,Mix controls from unrelated domains that do not address the stated objective.,Apply the official Security and Risk Management guidance: Understand security governance principles — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,cissp|security-risk|SR-1|medium|blueprint-seed,**Answer: D** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (MEDIUM) #16,Which approach aligns with best practices when Understand security governance principles in the context of Certified Information Systems Security Professional?,"Follow the documented approach for Understand security governance principles, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,cissp|security-risk|SR-1|medium|blueprint-seed,**Answer: A** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (MEDIUM) #17,"During a project review, stakeholders ask how to Understand security governance principles in the context of Certified Information Systems Security Professional?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Understand security governance principles using ISC2 best practices for Security and Risk Management, including monitoring and least privilege.",B,MEDIUM,cissp|security-risk|SR-1|medium|blueprint-seed,**Answer: B** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (MEDIUM) #18,Which configuration satisfies requirements for Understand security governance principles in the context of Certified Information Systems Security Professional?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official Security and Risk Management guidance: Understand security governance principles — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,cissp|security-risk|SR-1|medium|blueprint-seed,**Answer: C** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (HARD) #19,A multi-team rollout must balance security and velocity for Understand security governance principles for Security and Risk Management?,Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Understand security governance principles, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,cissp|security-risk|SR-1|hard|blueprint-seed,**Answer: D** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (HARD) #20,An enterprise requires zero-downtime architecture while Understand security governance principles for Security and Risk Management?,"Implement Understand security governance principles using ISC2 best practices for Security and Risk Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,HARD,cissp|security-risk|SR-1|hard|blueprint-seed,**Answer: A** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (HARD) #21,"Given strict compliance, auditability, and multi-region constraints, how should you Understand security governance principles for Security and Risk Management?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official Security and Risk Management guidance: Understand security governance principles — this aligns with exam blueprint expectations and vendor documentation.,B,HARD,cissp|security-risk|SR-1|hard|blueprint-seed,**Answer: B** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (HARD) #22,A production incident involves trade-offs between cost and resilience for Understand security governance principles for Security and Risk Management?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Understand security governance principles, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,HARD,cissp|security-risk|SR-1|hard|blueprint-seed,**Answer: C** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (HARD) #23,Complex regulatory requirements demand that you Understand security governance principles for Security and Risk Management?,Mix controls from unrelated domains that do not address the stated objective.,"Implement Understand security governance principles using ISC2 best practices for Security and Risk Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,cissp|security-risk|SR-1|hard|blueprint-seed,**Answer: D** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (HARD) #24,A multi-team rollout must balance security and velocity for Understand security governance principles for Security and Risk Management?,Apply the official Security and Risk Management guidance: Understand security governance principles — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,HARD,cissp|security-risk|SR-1|hard|blueprint-seed,**Answer: A** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-1,CISSP — SR-1 (HARD) #25,An enterprise requires zero-downtime architecture while Understand security governance principles for Security and Risk Management?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Understand security governance principles, using recommended services and controls per the exam guide.",B,HARD,cissp|security-risk|SR-1|hard|blueprint-seed,**Answer: B** — Understand security governance principles. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-1.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (EASY) #1,What is the primary purpose of Manage risk and compliance?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Manage risk and compliance, using recommended services and controls per the exam guide.",B,EASY,cissp|security-risk|SR-2|easy|blueprint-seed,**Answer: B** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (EASY) #2,Which concept is fundamental to Manage risk and compliance?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Manage risk and compliance using ISC2 best practices for Security and Risk Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,EASY,cissp|security-risk|SR-2|easy|blueprint-seed,**Answer: C** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (EASY) #3,Identify the core principle behind Manage risk and compliance?,Mix controls from unrelated domains that do not address the stated objective.,Apply the official Security and Risk Management guidance: Manage risk and compliance — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,EASY,cissp|security-risk|SR-2|easy|blueprint-seed,**Answer: D** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (EASY) #4,Which description accurately reflects Manage risk and compliance?,"Follow the documented approach for Manage risk and compliance, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,EASY,cissp|security-risk|SR-2|easy|blueprint-seed,**Answer: A** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (EASY) #5,Which statement best defines the scope of Manage risk and compliance?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Manage risk and compliance using ISC2 best practices for Security and Risk Management, including monitoring and least privilege.",B,EASY,cissp|security-risk|SR-2|easy|blueprint-seed,**Answer: B** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (EASY) #6,What is the primary purpose of Manage risk and compliance?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official Security and Risk Management guidance: Manage risk and compliance — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,C,EASY,cissp|security-risk|SR-2|easy|blueprint-seed,**Answer: C** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (EASY) #7,Which concept is fundamental to Manage risk and compliance?,Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Manage risk and compliance, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,EASY,cissp|security-risk|SR-2|easy|blueprint-seed,**Answer: D** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (EASY) #8,Identify the core principle behind Manage risk and compliance?,"Implement Manage risk and compliance using ISC2 best practices for Security and Risk Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,EASY,cissp|security-risk|SR-2|easy|blueprint-seed,**Answer: A** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (MEDIUM) #9,What is the recommended design when applying Manage risk and compliance in the context of Certified Information Systems Security Professional?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official Security and Risk Management guidance: Manage risk and compliance — this aligns with exam blueprint expectations and vendor documentation.,B,MEDIUM,cissp|security-risk|SR-2|medium|blueprint-seed,**Answer: B** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (MEDIUM) #10,A team must implement a solution for Manage risk and compliance in the context of Certified Information Systems Security Professional?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Manage risk and compliance, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,cissp|security-risk|SR-2|medium|blueprint-seed,**Answer: C** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (MEDIUM) #11,Which approach aligns with best practices when Manage risk and compliance in the context of Certified Information Systems Security Professional?,Mix controls from unrelated domains that do not address the stated objective.,"Implement Manage risk and compliance using ISC2 best practices for Security and Risk Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,cissp|security-risk|SR-2|medium|blueprint-seed,**Answer: D** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (MEDIUM) #12,"During a project review, stakeholders ask how to Manage risk and compliance in the context of Certified Information Systems Security Professional?",Apply the official Security and Risk Management guidance: Manage risk and compliance — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,cissp|security-risk|SR-2|medium|blueprint-seed,**Answer: A** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (MEDIUM) #13,Which configuration satisfies requirements for Manage risk and compliance in the context of Certified Information Systems Security Professional?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Manage risk and compliance, using recommended services and controls per the exam guide.",B,MEDIUM,cissp|security-risk|SR-2|medium|blueprint-seed,**Answer: B** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (MEDIUM) #14,What is the recommended design when applying Manage risk and compliance in the context of Certified Information Systems Security Professional?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Manage risk and compliance using ISC2 best practices for Security and Risk Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,cissp|security-risk|SR-2|medium|blueprint-seed,**Answer: C** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (MEDIUM) #15,A team must implement a solution for Manage risk and compliance in the context of Certified Information Systems Security Professional?,Mix controls from unrelated domains that do not address the stated objective.,Apply the official Security and Risk Management guidance: Manage risk and compliance — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,cissp|security-risk|SR-2|medium|blueprint-seed,**Answer: D** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (MEDIUM) #16,Which approach aligns with best practices when Manage risk and compliance in the context of Certified Information Systems Security Professional?,"Follow the documented approach for Manage risk and compliance, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,cissp|security-risk|SR-2|medium|blueprint-seed,**Answer: A** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (MEDIUM) #17,"During a project review, stakeholders ask how to Manage risk and compliance in the context of Certified Information Systems Security Professional?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Manage risk and compliance using ISC2 best practices for Security and Risk Management, including monitoring and least privilege.",B,MEDIUM,cissp|security-risk|SR-2|medium|blueprint-seed,**Answer: B** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (MEDIUM) #18,Which configuration satisfies requirements for Manage risk and compliance in the context of Certified Information Systems Security Professional?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official Security and Risk Management guidance: Manage risk and compliance — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,cissp|security-risk|SR-2|medium|blueprint-seed,**Answer: C** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
cissp,security-risk,SR-2,CISSP — SR-2 (HARD) #19,A multi-team rollout must balance security and velocity for Manage risk and compliance for Security and Risk Management?,Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Manage risk and compliance, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,cissp|security-risk|SR-2|hard|blueprint-seed,**Answer: D** — Manage risk and compliance. Review the official ISC2 exam guide (CISSP) and linked documentation. Objective: SR-2.,https://www.isc2.org/certifications/cissp|https://www.isc2.org/CISSP-Exam-Outline
