certification_slug,domain_slug,objective_id,title,description,option_a,option_b,option_c,option_d,correct_option,difficulty,tags,explanation,reference_urls
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #13,"Which configuration satisfies requirements for Define service, value, and stakeholders in the context of ITIL 4 Foundation?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Define service, value, and stakeholders, using recommended services and controls per the exam guide.",B,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: B** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #14,"What is the recommended design when applying Define service, value, and stakeholders in the context of ITIL 4 Foundation?","Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Define service, value, and stakeholders using AXELOS best practices for Understand Key Concepts of Service Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: C** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #15,"A team must implement a solution for Define service, value, and stakeholders in the context of ITIL 4 Foundation?",Mix controls from unrelated domains that do not address the stated objective.,"Apply the official Understand Key Concepts of Service Management guidance: Define service, value, and stakeholders — this aligns with exam blueprint expectations and vendor documentation.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: D** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #16,"Which approach aligns with best practices when Define service, value, and stakeholders in the context of ITIL 4 Foundation?","Follow the documented approach for Define service, value, and stakeholders, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: A** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #17,"During a project review, stakeholders ask how to Define service, value, and stakeholders in the context of ITIL 4 Foundation?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Define service, value, and stakeholders using AXELOS best practices for Understand Key Concepts of Service Management, including monitoring and least privilege.",B,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: B** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #18,"Which configuration satisfies requirements for Define service, value, and stakeholders in the context of ITIL 4 Foundation?","Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Apply the official Understand Key Concepts of Service Management guidance: Define service, value, and stakeholders — this aligns with exam blueprint expectations and vendor documentation.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: C** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #19,"What is the recommended design when applying Define service, value, and stakeholders in the context of ITIL 4 Foundation?",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Define service, value, and stakeholders, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: D** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #20,"A team must implement a solution for Define service, value, and stakeholders in the context of ITIL 4 Foundation?","Implement Define service, value, and stakeholders using AXELOS best practices for Understand Key Concepts of Service Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: A** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #21,"Which approach aligns with best practices when Define service, value, and stakeholders in the context of ITIL 4 Foundation?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Apply the official Understand Key Concepts of Service Management guidance: Define service, value, and stakeholders — this aligns with exam blueprint expectations and vendor documentation.",B,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: B** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #22,"During a project review, stakeholders ask how to Define service, value, and stakeholders in the context of ITIL 4 Foundation?","Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Define service, value, and stakeholders, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: C** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #23,"Which configuration satisfies requirements for Define service, value, and stakeholders in the context of ITIL 4 Foundation?",Mix controls from unrelated domains that do not address the stated objective.,"Implement Define service, value, and stakeholders using AXELOS best practices for Understand Key Concepts of Service Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: D** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #24,"What is the recommended design when applying Define service, value, and stakeholders in the context of ITIL 4 Foundation?","Apply the official Understand Key Concepts of Service Management guidance: Define service, value, and stakeholders — this aligns with exam blueprint expectations and vendor documentation.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: A** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #25,"A team must implement a solution for Define service, value, and stakeholders in the context of ITIL 4 Foundation?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Define service, value, and stakeholders, using recommended services and controls per the exam guide.",B,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: B** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (MEDIUM) #26,"Which approach aligns with best practices when Define service, value, and stakeholders in the context of ITIL 4 Foundation?","Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Define service, value, and stakeholders using AXELOS best practices for Understand Key Concepts of Service Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,itil-foundation|service-management|SM-1|medium|blueprint-seed,"**Answer: C** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (HARD) #27,"A production incident involves trade-offs between cost and resilience for Define service, value, and stakeholders for Understand Key Concepts of Service Management?",Mix controls from unrelated domains that do not address the stated objective.,"Apply the official Understand Key Concepts of Service Management guidance: Define service, value, and stakeholders — this aligns with exam blueprint expectations and vendor documentation.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,itil-foundation|service-management|SM-1|hard|blueprint-seed,"**Answer: D** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (HARD) #28,"Complex regulatory requirements demand that you Define service, value, and stakeholders for Understand Key Concepts of Service Management?","Follow the documented approach for Define service, value, and stakeholders, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,HARD,itil-foundation|service-management|SM-1|hard|blueprint-seed,"**Answer: A** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (HARD) #29,"A multi-team rollout must balance security and velocity for Define service, value, and stakeholders for Understand Key Concepts of Service Management?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Define service, value, and stakeholders using AXELOS best practices for Understand Key Concepts of Service Management, including monitoring and least privilege.",B,HARD,itil-foundation|service-management|SM-1|hard|blueprint-seed,"**Answer: B** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (HARD) #30,"An enterprise requires zero-downtime architecture while Define service, value, and stakeholders for Understand Key Concepts of Service Management?","Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Apply the official Understand Key Concepts of Service Management guidance: Define service, value, and stakeholders — this aligns with exam blueprint expectations and vendor documentation.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,HARD,itil-foundation|service-management|SM-1|hard|blueprint-seed,"**Answer: C** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (HARD) #31,"Given strict compliance, auditability, and multi-region constraints, how should you Define service, value, and stakeholders for Understand Key Concepts of Service Management?",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Define service, value, and stakeholders, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,itil-foundation|service-management|SM-1|hard|blueprint-seed,"**Answer: D** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (HARD) #32,"A production incident involves trade-offs between cost and resilience for Define service, value, and stakeholders for Understand Key Concepts of Service Management?","Implement Define service, value, and stakeholders using AXELOS best practices for Understand Key Concepts of Service Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,HARD,itil-foundation|service-management|SM-1|hard|blueprint-seed,"**Answer: A** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (HARD) #33,"Complex regulatory requirements demand that you Define service, value, and stakeholders for Understand Key Concepts of Service Management?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Apply the official Understand Key Concepts of Service Management guidance: Define service, value, and stakeholders — this aligns with exam blueprint expectations and vendor documentation.",B,HARD,itil-foundation|service-management|SM-1|hard|blueprint-seed,"**Answer: B** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (HARD) #34,"A multi-team rollout must balance security and velocity for Define service, value, and stakeholders for Understand Key Concepts of Service Management?","Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Define service, value, and stakeholders, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,HARD,itil-foundation|service-management|SM-1|hard|blueprint-seed,"**Answer: C** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (HARD) #35,"An enterprise requires zero-downtime architecture while Define service, value, and stakeholders for Understand Key Concepts of Service Management?",Mix controls from unrelated domains that do not address the stated objective.,"Implement Define service, value, and stakeholders using AXELOS best practices for Understand Key Concepts of Service Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,itil-foundation|service-management|SM-1|hard|blueprint-seed,"**Answer: D** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (HARD) #36,"Given strict compliance, auditability, and multi-region constraints, how should you Define service, value, and stakeholders for Understand Key Concepts of Service Management?","Apply the official Understand Key Concepts of Service Management guidance: Define service, value, and stakeholders — this aligns with exam blueprint expectations and vendor documentation.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,HARD,itil-foundation|service-management|SM-1|hard|blueprint-seed,"**Answer: A** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (HARD) #37,"A production incident involves trade-offs between cost and resilience for Define service, value, and stakeholders for Understand Key Concepts of Service Management?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Define service, value, and stakeholders, using recommended services and controls per the exam guide.",B,HARD,itil-foundation|service-management|SM-1|hard|blueprint-seed,"**Answer: B** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-1,ITIL 4 Foundation — SM-1 (HARD) #38,"Complex regulatory requirements demand that you Define service, value, and stakeholders for Understand Key Concepts of Service Management?","Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Define service, value, and stakeholders using AXELOS best practices for Understand Key Concepts of Service Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,HARD,itil-foundation|service-management|SM-1|hard|blueprint-seed,"**Answer: C** — Define service, value, and stakeholders. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-1.",https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-2,ITIL 4 Foundation — SM-2 (EASY) #1,What is the primary purpose of Describe service relationships and value chain?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Describe service relationships and value chain, using recommended services and controls per the exam guide.",B,EASY,itil-foundation|service-management|SM-2|easy|blueprint-seed,**Answer: B** — Describe service relationships and value chain. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-2.,https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-2,ITIL 4 Foundation — SM-2 (EASY) #2,Which concept is fundamental to Describe service relationships and value chain?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Describe service relationships and value chain using AXELOS best practices for Understand Key Concepts of Service Management, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,EASY,itil-foundation|service-management|SM-2|easy|blueprint-seed,**Answer: C** — Describe service relationships and value chain. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-2.,https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
itil-foundation,service-management,SM-2,ITIL 4 Foundation — SM-2 (EASY) #3,Identify the core principle behind Describe service relationships and value chain?,Mix controls from unrelated domains that do not address the stated objective.,Apply the official Understand Key Concepts of Service Management guidance: Describe service relationships and value chain — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,EASY,itil-foundation|service-management|SM-2|easy|blueprint-seed,**Answer: D** — Describe service relationships and value chain. Review the official AXELOS exam guide (ITIL 4 Foundation) and linked documentation. Objective: SM-2.,https://www.axelos.com/certifications/itil-service-management/itil-4-foundation
