certification_slug,domain_slug,objective_id,title,description,option_a,option_b,option_c,option_d,correct_option,difficulty,tags,explanation,reference_urls
oscp,information-gathering,IG-1,OSCP — IG-1 (EASY) #11,What is the primary purpose of Passive and active reconnaissance?,Mix controls from unrelated domains that do not address the stated objective.,"Implement Passive and active reconnaissance using Offensive Security best practices for Information Gathering, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,EASY,oscp|information-gathering|IG-1|easy|blueprint-seed,**Answer: D** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #12,"During a project review, stakeholders ask how to Passive and active reconnaissance in the context of Offensive Security Certified Professional?",Apply the official Information Gathering guidance: Passive and active reconnaissance — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: A** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #13,Which configuration satisfies requirements for Passive and active reconnaissance in the context of Offensive Security Certified Professional?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Passive and active reconnaissance, using recommended services and controls per the exam guide.",B,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: B** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #14,What is the recommended design when applying Passive and active reconnaissance in the context of Offensive Security Certified Professional?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Passive and active reconnaissance using Offensive Security best practices for Information Gathering, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: C** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #15,A team must implement a solution for Passive and active reconnaissance in the context of Offensive Security Certified Professional?,Mix controls from unrelated domains that do not address the stated objective.,Apply the official Information Gathering guidance: Passive and active reconnaissance — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: D** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #16,Which approach aligns with best practices when Passive and active reconnaissance in the context of Offensive Security Certified Professional?,"Follow the documented approach for Passive and active reconnaissance, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: A** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #17,"During a project review, stakeholders ask how to Passive and active reconnaissance in the context of Offensive Security Certified Professional?",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Passive and active reconnaissance using Offensive Security best practices for Information Gathering, including monitoring and least privilege.",B,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: B** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #18,Which configuration satisfies requirements for Passive and active reconnaissance in the context of Offensive Security Certified Professional?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official Information Gathering guidance: Passive and active reconnaissance — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: C** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #19,What is the recommended design when applying Passive and active reconnaissance in the context of Offensive Security Certified Professional?,Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Passive and active reconnaissance, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: D** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #20,A team must implement a solution for Passive and active reconnaissance in the context of Offensive Security Certified Professional?,"Implement Passive and active reconnaissance using Offensive Security best practices for Information Gathering, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: A** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #21,Which approach aligns with best practices when Passive and active reconnaissance in the context of Offensive Security Certified Professional?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official Information Gathering guidance: Passive and active reconnaissance — this aligns with exam blueprint expectations and vendor documentation.,B,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: B** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #22,"During a project review, stakeholders ask how to Passive and active reconnaissance in the context of Offensive Security Certified Professional?","Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Passive and active reconnaissance, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: C** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #23,Which configuration satisfies requirements for Passive and active reconnaissance in the context of Offensive Security Certified Professional?,Mix controls from unrelated domains that do not address the stated objective.,"Implement Passive and active reconnaissance using Offensive Security best practices for Information Gathering, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: D** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #24,What is the recommended design when applying Passive and active reconnaissance in the context of Offensive Security Certified Professional?,Apply the official Information Gathering guidance: Passive and active reconnaissance — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: A** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #25,A team must implement a solution for Passive and active reconnaissance in the context of Offensive Security Certified Professional?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Passive and active reconnaissance, using recommended services and controls per the exam guide.",B,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: B** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (MEDIUM) #26,Which approach aligns with best practices when Passive and active reconnaissance in the context of Offensive Security Certified Professional?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Passive and active reconnaissance using Offensive Security best practices for Information Gathering, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,MEDIUM,oscp|information-gathering|IG-1|medium|blueprint-seed,**Answer: C** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (HARD) #27,A production incident involves trade-offs between cost and resilience for Passive and active reconnaissance for Information Gathering?,Mix controls from unrelated domains that do not address the stated objective.,Apply the official Information Gathering guidance: Passive and active reconnaissance — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,oscp|information-gathering|IG-1|hard|blueprint-seed,**Answer: D** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (HARD) #28,Complex regulatory requirements demand that you Passive and active reconnaissance for Information Gathering?,"Follow the documented approach for Passive and active reconnaissance, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,HARD,oscp|information-gathering|IG-1|hard|blueprint-seed,**Answer: A** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (HARD) #29,A multi-team rollout must balance security and velocity for Passive and active reconnaissance for Information Gathering?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Passive and active reconnaissance using Offensive Security best practices for Information Gathering, including monitoring and least privilege.",B,HARD,oscp|information-gathering|IG-1|hard|blueprint-seed,**Answer: B** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (HARD) #30,An enterprise requires zero-downtime architecture while Passive and active reconnaissance for Information Gathering?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official Information Gathering guidance: Passive and active reconnaissance — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,C,HARD,oscp|information-gathering|IG-1|hard|blueprint-seed,**Answer: C** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (HARD) #31,"Given strict compliance, auditability, and multi-region constraints, how should you Passive and active reconnaissance for Information Gathering?",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Passive and active reconnaissance, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,oscp|information-gathering|IG-1|hard|blueprint-seed,**Answer: D** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (HARD) #32,A production incident involves trade-offs between cost and resilience for Passive and active reconnaissance for Information Gathering?,"Implement Passive and active reconnaissance using Offensive Security best practices for Information Gathering, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,HARD,oscp|information-gathering|IG-1|hard|blueprint-seed,**Answer: A** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (HARD) #33,Complex regulatory requirements demand that you Passive and active reconnaissance for Information Gathering?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official Information Gathering guidance: Passive and active reconnaissance — this aligns with exam blueprint expectations and vendor documentation.,B,HARD,oscp|information-gathering|IG-1|hard|blueprint-seed,**Answer: B** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (HARD) #34,A multi-team rollout must balance security and velocity for Passive and active reconnaissance for Information Gathering?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Passive and active reconnaissance, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,HARD,oscp|information-gathering|IG-1|hard|blueprint-seed,**Answer: C** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (HARD) #35,An enterprise requires zero-downtime architecture while Passive and active reconnaissance for Information Gathering?,Mix controls from unrelated domains that do not address the stated objective.,"Implement Passive and active reconnaissance using Offensive Security best practices for Information Gathering, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,HARD,oscp|information-gathering|IG-1|hard|blueprint-seed,**Answer: D** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (HARD) #36,"Given strict compliance, auditability, and multi-region constraints, how should you Passive and active reconnaissance for Information Gathering?",Apply the official Information Gathering guidance: Passive and active reconnaissance — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,HARD,oscp|information-gathering|IG-1|hard|blueprint-seed,**Answer: A** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (HARD) #37,A production incident involves trade-offs between cost and resilience for Passive and active reconnaissance for Information Gathering?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Passive and active reconnaissance, using recommended services and controls per the exam guide.",B,HARD,oscp|information-gathering|IG-1|hard|blueprint-seed,**Answer: B** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-1,OSCP — IG-1 (HARD) #38,Complex regulatory requirements demand that you Passive and active reconnaissance for Information Gathering?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Passive and active reconnaissance using Offensive Security best practices for Information Gathering, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,HARD,oscp|information-gathering|IG-1|hard|blueprint-seed,**Answer: C** — Passive and active reconnaissance. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-1.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-2,OSCP — IG-2 (EASY) #1,What is the primary purpose of Service enumeration and OSINT?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Service enumeration and OSINT, using recommended services and controls per the exam guide.",B,EASY,oscp|information-gathering|IG-2|easy|blueprint-seed,**Answer: B** — Service enumeration and OSINT. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-2.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-2,OSCP — IG-2 (EASY) #2,Which concept is fundamental to Service enumeration and OSINT?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Service enumeration and OSINT using Offensive Security best practices for Information Gathering, including monitoring and least privilege.",Use an approach that contradicts the exam objective and ignores documented constraints.,C,EASY,oscp|information-gathering|IG-2|easy|blueprint-seed,**Answer: C** — Service enumeration and OSINT. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-2.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-2,OSCP — IG-2 (EASY) #3,Identify the core principle behind Service enumeration and OSINT?,Mix controls from unrelated domains that do not address the stated objective.,Apply the official Information Gathering guidance: Service enumeration and OSINT — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,EASY,oscp|information-gathering|IG-2|easy|blueprint-seed,**Answer: D** — Service enumeration and OSINT. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-2.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-2,OSCP — IG-2 (EASY) #4,Which description accurately reflects Service enumeration and OSINT?,"Follow the documented approach for Service enumeration and OSINT, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,A,EASY,oscp|information-gathering|IG-2|easy|blueprint-seed,**Answer: A** — Service enumeration and OSINT. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-2.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-2,OSCP — IG-2 (EASY) #5,Which statement best defines the scope of Service enumeration and OSINT?,Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,"Implement Service enumeration and OSINT using Offensive Security best practices for Information Gathering, including monitoring and least privilege.",B,EASY,oscp|information-gathering|IG-2|easy|blueprint-seed,**Answer: B** — Service enumeration and OSINT. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-2.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-2,OSCP — IG-2 (EASY) #6,What is the primary purpose of Service enumeration and OSINT?,"Deploy without monitoring, backup, or access controls required by the blueprint.",Mix controls from unrelated domains that do not address the stated objective.,Apply the official Information Gathering guidance: Service enumeration and OSINT — this aligns with exam blueprint expectations and vendor documentation.,Use an approach that contradicts the exam objective and ignores documented constraints.,C,EASY,oscp|information-gathering|IG-2|easy|blueprint-seed,**Answer: C** — Service enumeration and OSINT. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-2.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
oscp,information-gathering,IG-2,OSCP — IG-2 (EASY) #7,Which concept is fundamental to Service enumeration and OSINT?,Mix controls from unrelated domains that do not address the stated objective.,"Follow the documented approach for Service enumeration and OSINT, using recommended services and controls per the exam guide.",Use an approach that contradicts the exam objective and ignores documented constraints.,"Deploy without monitoring, backup, or access controls required by the blueprint.",D,EASY,oscp|information-gathering|IG-2|easy|blueprint-seed,**Answer: D** — Service enumeration and OSINT. Review the official Offensive Security exam guide (OSCP) and linked documentation. Objective: IG-2.,https://www.offensive-security.com/oscp/|https://help.offensive-security.com/
